Subject,Course Name,Course URL 
"Computer Science
          ","Two Speed IT: How Companies Can Surf the Digital Wave, a BCG Perspective",https://www.class-central.com/course/coursera-two-speed-it-how-companies-can-surf-the-digital-wave-a-bcg-perspective-2946
"Computer Science
          ",Internet of Things: Sensing and Actuation From Devices,https://www.class-central.com/course/coursera-internet-of-things-sensing-and-actuation-from-devices-4182
"Social Sciences
          ","Revolutionary Ideas: Utility, Justice, Equality, Freedom",https://www.class-central.com/course/coursera-revolutionary-ideas-utility-justice-equality-freedom-4234
"Education & Teaching
          ",(HE) Making MOOCs on a Budget,https://www.class-central.com/course/canvas-network-he-making-moocs-on-a-budget-7307
"Education & Teaching
          ",Cultural Diversity in Your Classroom,https://www.class-central.com/course/independent-cultural-diversity-in-your-classroom-10768
"Computer Science
          ",Electrones en Acción: Electrónica y Arduinos para tus propios Inventos,https://www.class-central.com/course/coursera-electrones-en-accion-electronica-y-arduinos-para-tus-propios-inventos-4726
"Computer Science
          ",Internet of Things: How did we get here?,https://www.class-central.com/course/coursera-internet-of-things-how-did-we-get-here-4276
"Social Sciences
          ","Revolutionary Ideas: Borders, Elections, Constitutions, Prisons",https://www.class-central.com/course/coursera-revolutionary-ideas-borders-elections-constitutions-prisons-4171
"Social Sciences
          ",Social Science Approaches to the Study of Chinese Society Part 2,https://www.class-central.com/course/coursera-social-science-approaches-to-the-study-of-chinese-society-part-2-8628
"Social Sciences
          ",Los gobiernos locales como actores internacionales,https://www.class-central.com/course/coursera-los-gobiernos-locales-como-actores-internacionales-8236
"Education & Teaching
          ",Preparing for the AP* Physics C: Electricity and Magnetism Exam,https://www.class-central.com/course/edx-preparing-for-the-ap-physics-c-electricity-and-magnetism-exam-2518
"Education & Teaching
          ","(K-12) Language of Caring, Science of Change: How to Rapidly Improve School Climate",https://www.class-central.com/course/canvas-network-k-12-language-of-caring-science-of-change-how-to-rapidly-improve-school-climate-8144
"Education & Teaching
          ","(K-12) Growth Mindset: How to Help Your Child Learn, Grow, Thrive",https://www.class-central.com/course/canvas-network-k-12-growth-mindset-how-to-help-your-child-learn-grow-thrive-8142
"Engineering
          ",Introduction to the Theory of Distributions and Applications,https://www.class-central.com/course/iversity-introduction-to-the-theory-of-distributions-and-applications-8928
"Computer Science
          ",How Computers Work,https://www.class-central.com/course/coursera-how-computers-work-12188
"Computer Science
          ",计算机系统基础（一） ：程序的表示、转换与链接,https://www.class-central.com/course/coursera-----3654
"Data Science
          ",Data Science Research Methods: Python Edition,https://www.class-central.com/course/edx-data-science-research-methods-python-edition-11606
"Mathematics
          ",Probabilidad básica,https://www.class-central.com/course/miriadax-probabilidad-basica-1422
"Science
          ",Global Biosecurity for One Health,https://www.class-central.com/course/futurelearn-global-biosecurity-for-one-health-11786
"Humanities
          ",The History of Modern Israel – Part I: From an Idea to a State,https://www.class-central.com/course/coursera-the-history-of-modern-israel-part-i-from-an-idea-to-a-state-4791
"Social Sciences
          ",Migrations internationales : un enjeu mondial,https://www.class-central.com/course/coursera-migrations-internationales-un-enjeu-mondial-10323
"Social Sciences
          ",International Water Law,https://www.class-central.com/course/coursera-international-water-law-10234
"Social Sciences
          ",Lean Research Skills for Conducting Interviews,https://www.class-central.com/course/edx-lean-research-skills-for-conducting-interviews-11441
"Education & Teaching
          ",Navigation through the Ages,https://www.class-central.com/course/independent-navigation-through-the-ages-9651
"Education & Teaching
          ",CSET Math Subtest I Exam Preparation Resource,https://www.class-central.com/course/canvas-network-cset-math-subtest-i-exam-preparation-resource-8423
"Education & Teaching
          ",Boosting a Sense of Initiative and Entrepreneurship in Your Students,https://www.class-central.com/course/independent-boosting-a-sense-of-initiative-and-entrepreneurship-in-your-students-9650
"Engineering
          ",Robotics: Kinematics and Mathematical Foundations,https://www.class-central.com/course/edx-robotics-kinematics-and-mathematical-foundations-8197
"Engineering
          ",Cellular Solids Part 3: Applications in Nature,https://www.class-central.com/course/edx-cellular-solids-part-3-applications-in-nature-5182
"Engineering
          ",The Physics of Electronic Polymers (PEP),https://www.class-central.com/course/edx-the-physics-of-electronic-polymers-pep-8151
"Computer Science
          ",Internet of Things: Setting Up Your DragonBoard™ Development Platform,https://www.class-central.com/course/coursera-internet-of-things-setting-up-your-dragonboard-development-platform-4260
"Computer Science
          ",Введение в машинное обучение,https://www.class-central.com/course/coursera-----4474
"Computer Science
          ","Programming Languages, Part C",https://www.class-central.com/course/coursera-programming-languages-part-c-7187
"Data Science
          ",Orchestrating Big Data with Azure Data Factory,https://www.class-central.com/course/edx-orchestrating-big-data-with-azure-data-factory-7812
"Data Science
          ",Introduction to Big Data,https://www.class-central.com/course/edx-introduction-to-big-data-8644
"Data Science
          ",Data Science Research Methods: R Edition,https://www.class-central.com/course/edx-data-science-research-methods-r-edition-11640
"Mathematics
          ",Estadística descriptiva,https://www.class-central.com/course/miriadax-estadistica-descriptiva-1423
"Mathematics
          ",Matemáticas básicas,https://www.class-central.com/course/miriadax-matematicas-basicas-1113
"Science
          ",Conduction and Convection Heat Transfer,https://www.class-central.com/course/nptel-conduction-and-convection-heat-transfer-5302
"Science
          ",Matlab Programming For Numerical Computation,https://www.class-central.com/course/nptel-matlab-programming-for-numerical-computation-10094
"Science
          ",Demystifying The Brain,https://www.class-central.com/course/nptel-demystifying-the-brain-9866
"Humanities
          ",English for Effective Business Speaking,https://www.class-central.com/course/coursera-english-for-effective-business-speaking-5453
"Humanities
          ",At the Origins of the Mediterranean Civilization: Archaeology of the City from the Levant to the West - 3rd-1st millennium BC,https://www.class-central.com/course/coursera-at-the-origins-of-the-mediterranean-civilization-archaeology-of-the-city-from-the-levant-to-the-west-3rd-1st-millennium-bc-8558
"Social Sciences
          ","Development and Planning in African Cities: Exploring theories, policies and practices from Sierra Leone",https://www.class-central.com/course/futurelearn-development-and-planning-in-african-cities-exploring-theories-policies-and-practices-from-sierra-leone-11908
"Social Sciences
          ","Global Media, War, and Technology",https://www.class-central.com/course/edx-global-media-war-and-technology-8598
"Education & Teaching
          ",Supporting English Learners: Resources for Leaders,https://www.class-central.com/course/stanford-openedx-supporting-english-learners-resources-for-leaders-8982
"Education & Teaching
          ",Teaching Secondary Mathematics through Social Issues,https://www.class-central.com/course/edx-teaching-secondary-mathematics-through-social-issues-8433
"Engineering
          ",Electrotechnique II,https://www.class-central.com/course/edx-electrotechnique-ii-1618
"Engineering
          ",Embedded Systems,https://www.class-central.com/course/udacity-embedded-systems-8571
